# q	i	err
1.965500000000000025e-01 -7.296183142857294330e-05 2.986702568857142639e-04
1.980600000000000138e-01 -5.056255857142876294e-05 2.488892425857142880e-04
1.995699999999999974e-01 -6.156058571428546305e-05 2.411593509714286094e-04
2.010800000000000087e-01 9.692262857143836978e-06 2.505408258999999708e-04
2.025899999999999923e-01 2.102774428571285858e-05 2.449154622857143294e-04
2.041000000000000036e-01 -4.383734285714541216e-05 2.556206386285714348e-04
2.056199999999999972e-01 -1.299393285714375788e-05 2.290466278714285708e-04
2.071300000000000086e-01 1.029440142856991146e-05 2.330815737857142814e-04
2.086399999999999921e-01 3.723473714285528360e-05 2.518155994714285661e-04
2.101500000000000035e-01 -1.175477428571426253e-05 2.190179388857142989e-04
2.116599999999999870e-01 -8.160774285715392663e-06 2.219693012714285692e-04
2.131699999999999984e-01 7.714890285714318813e-05 2.227290779285714343e-04
2.146800000000000097e-01 6.541692857142896204e-05 2.100575138571428562e-04
2.161899999999999933e-01 4.312629714285650355e-05 2.246238705000000121e-04
2.177099999999999869e-01 6.891437857142732374e-05 2.094343821571428865e-04
2.192199999999999982e-01 7.443862571428609709e-05 2.243340395000000020e-04
2.207300000000000095e-01 1.438489142857066044e-05 2.283245123857143065e-04
2.222399999999999931e-01 8.792481285714129108e-05 2.103545195428571397e-04
2.237500000000000044e-01 1.679121357142855273e-04 2.298148083142857094e-04
2.252599999999999880e-01 1.083470028571434206e-04 2.206141858285714152e-04
2.267699999999999994e-01 1.220828785714292322e-04 2.020706801714285876e-04
2.282800000000000107e-01 9.623306571428585855e-05 2.223462699857142884e-04
2.297899999999999943e-01 4.506878999999817432e-05 2.054451627142857121e-04
2.313099999999999878e-01 1.332342185714290278e-04 2.180510341000000080e-04
2.328199999999999992e-01 2.057219800000018755e-04 2.081917642428571355e-04
2.343300000000000105e-01 1.894221757142850718e-04 2.198394229714285733e-04
2.358399999999999941e-01 1.784589442857141203e-04 2.551540110857142729e-04
2.373500000000000054e-01 2.081011385714264471e-04 2.083122030142857146e-04
2.388599999999999890e-01 1.691444385714282301e-04 2.068969645000000009e-04
2.403700000000000003e-01 1.855276728571427522e-04 2.169099574285714485e-04
2.418800000000000117e-01 1.730261685714296895e-04 2.155752686142857304e-04
2.433899999999999952e-01 1.434277485714297582e-04 2.225566108857143029e-04
2.449099999999999888e-01 1.898243485714279106e-04 2.383016725428571605e-04
2.464200000000000002e-01 2.033910342857151408e-04 2.179864619428571585e-04
2.479300000000000115e-01 1.890448157142843148e-04 2.260114154428571464e-04
2.494399999999999951e-01 2.003315542857148101e-04 2.395661854571428371e-04
2.509500000000000064e-01 1.423417299999985041e-04 2.056487679428571527e-04
2.524600000000000177e-01 2.069765400000000294e-04 2.207743035714285987e-04
2.539699999999999736e-01 2.227104014285707370e-04 2.093316449285714223e-04
2.554799999999999849e-01 2.083729242857132772e-04 2.031494866857142608e-04
2.570000000000000062e-01 1.862790485714298607e-04 1.989515561714285730e-04
2.585100000000000176e-01 2.298636385714278774e-04 2.070794445428571294e-04
2.600199999999999734e-01 2.128804642857136701e-04 2.524110981571428070e-04
2.615299999999999847e-01 2.433123028571422552e-04 1.986222217999999669e-04
2.630399999999999960e-01 2.762939342857132939e-04 2.002882343999999701e-04
2.645500000000000074e-01 2.513684728571438719e-04 2.249385499285714511e-04
2.660600000000000187e-01 2.648219328571422724e-04 2.458308639571428564e-04
2.675699999999999745e-01 2.173236414285719114e-04 2.476547703142857040e-04
2.690799999999999859e-01 2.270483514285716125e-04 2.109337837285714422e-04
2.706000000000000072e-01 2.747366371428562495e-04 2.106037624000000274e-04
2.721100000000000185e-01 2.624556985714291443e-04 1.933146923285714383e-04
2.736199999999999743e-01 2.888386300000002761e-04 2.050536999571428280e-04
2.751299999999999857e-01 2.977721657142854144e-04 1.933743642285714389e-04
2.766399999999999970e-01 2.781282257142856317e-04 2.088944913714285950e-04
2.781500000000000083e-01 2.729318057142856202e-04 2.340464446714285733e-04
2.796600000000000197e-01 3.041537399999993604e-04 2.142789459999999984e-04
2.811699999999999755e-01 3.140385957142850207e-04 2.084337453714285614e-04
2.826799999999999868e-01 2.776742042857153494e-04 2.142509361428571386e-04
2.842000000000000082e-01 2.803513657142855963e-04 2.262629029428571447e-04
2.857100000000000195e-01 2.486212342857130396e-04 1.957796656428571422e-04
2.872199999999999753e-01 2.571963928571426050e-04 1.945223330428571325e-04
2.887299999999999867e-01 2.878688985714284625e-04 2.134277197714285769e-04
2.902399999999999980e-01 3.340257471428575661e-04 2.112713097571428317e-04
2.917500000000000093e-01 2.853565071428564742e-04 2.272792819571428451e-04
2.932600000000000207e-01 3.237734485714284472e-04 2.042600478714285545e-04
2.947699999999999765e-01 2.975544899999992931e-04 2.032432503714285375e-04
2.962799999999999878e-01 3.103977385714286959e-04 2.287854476285714291e-04
2.977899999999999991e-01 3.138908671428576190e-04 2.104927763857142938e-04
2.993100000000000205e-01 2.711472828571432638e-04 2.055827271571428465e-04
3.008199999999999763e-01 2.727384599999995341e-04 2.026927137714286029e-04
3.023299999999999876e-01 2.623669314285705990e-04 2.314208064714285958e-04
3.038399999999999990e-01 2.569977214285690302e-04 1.945628265142857079e-04
3.053500000000000103e-01 2.500045557142861253e-04 1.986605136857142709e-04
3.068600000000000216e-01 2.794747457142870745e-04 1.986694192999999720e-04
3.083699999999999775e-01 2.778008828571440296e-04 1.937115742428571253e-04
3.098799999999999888e-01 2.961143314285698551e-04 1.963270106142857015e-04
3.113900000000000001e-01 2.641650914285699177e-04 1.956876972999999932e-04
3.129100000000000215e-01 2.547300957142845297e-04 1.891508976714285808e-04
3.144199999999999773e-01 2.948555442857137303e-04 1.989573662571428726e-04
3.159299999999999886e-01 2.952323871428579006e-04 2.162793511142856976e-04
3.174399999999999999e-01 2.898318085714275834e-04 1.901493341857143102e-04
3.189500000000000113e-01 2.745380642857151040e-04 1.946916833571428820e-04
3.204600000000000226e-01 2.680041471428568902e-04 2.046299371428571127e-04
3.219699999999999784e-01 1.884116342857141844e-04 1.986966578142857051e-04
3.234799999999999898e-01 2.171914471428575317e-04 1.961838869428571600e-04
3.249900000000000011e-01 2.280670014285716540e-04 2.038797970571428527e-04
3.265000000000000124e-01 2.379529899999992032e-04 2.067473174142857642e-04
3.280199999999999783e-01 2.080922785714278060e-04 1.851090383285714154e-04
3.295299999999999896e-01 1.983581485714276357e-04 1.989396568857142535e-04
3.310400000000000009e-01 2.309652671428549786e-04 1.997823562142857082e-04
3.325500000000000123e-01 2.034349399999983894e-04 1.856614656142857307e-04
3.340600000000000236e-01 2.548974128571432980e-04 2.002049823571428930e-04
3.355699999999999794e-01 2.523005557142862809e-04 1.910130460428571310e-04
3.370799999999999907e-01 2.428240714285720869e-04 1.857007247571428510e-04
3.385900000000000021e-01 2.361397942857148202e-04 1.810767619571428740e-04
3.401000000000000134e-01 2.591113485714279809e-04 1.856944665571428558e-04
3.416100000000000247e-01 2.412443428571408135e-04 1.905876733000000194e-04
3.431299999999999906e-01 2.404926100000004364e-04 2.145544442142856821e-04
3.446400000000000019e-01 2.001264400000000456e-04 1.930807059857142939e-04
3.461500000000000132e-01 2.718741842857129031e-04 1.856745198714285781e-04
3.476600000000000246e-01 2.092601671428574283e-04 2.099572859428571294e-04
3.491699999999999804e-01 2.185360071428580513e-04 2.076413137999999817e-04
3.506799999999999917e-01 2.068855128571416512e-04 2.099522558571428573e-04
3.521900000000000031e-01 2.052951028571418902e-04 1.878141204857142752e-04
3.537000000000000144e-01 2.309913871428548001e-04 1.914209839285714652e-04
3.552100000000000257e-01 2.742892400000004395e-04 1.915232512142857313e-04
3.567199999999999815e-01 2.173982171428559095e-04 1.820913634714285754e-04
3.582400000000000029e-01 2.018014900000007674e-04 1.883625010857142867e-04
3.597500000000000142e-01 2.089573471428561396e-04 1.987728337428571433e-04
3.612600000000000255e-01 2.216105357142861515e-04 1.937782581428571340e-04
3.627699999999999814e-01 1.818537914285709215e-04 1.966511273285714585e-04
3.642799999999999927e-01 1.673436099999990264e-04 1.799616678285714355e-04
3.657900000000000040e-01 1.582469314285708437e-04 1.861531251428571413e-04
3.673000000000000154e-01 1.089103714285696492e-04 1.872977629571428906e-04
3.688100000000000267e-01 1.342031357142859217e-04 1.906049758571428754e-04
3.703199999999999825e-01 1.394340914285715214e-04 1.780589214428571643e-04
3.718299999999999939e-01 1.806876514285712823e-04 1.807320164857143137e-04
3.733500000000000152e-01 1.673375528571416186e-04 1.901103942714285557e-04
3.748600000000000265e-01 1.342526014285702640e-04 1.839077798000000169e-04
3.763699999999999823e-01 1.767334742857146960e-04 1.957754854142857001e-04
3.778799999999999937e-01 1.620358742857154011e-04 1.849569520428571295e-04
3.793900000000000050e-01 1.037639142857131266e-04 1.837409112000000012e-04
3.809000000000000163e-01 7.373236428571317187e-05 1.933876612000000219e-04
3.824100000000000277e-01 5.740359714285558841e-05 1.746868425714285492e-04
3.839199999999999835e-01 7.308388571428487887e-05 2.063917272571428772e-04
3.854299999999999948e-01 1.249979428571417904e-04 1.930843728571428623e-04
3.869400000000000062e-01 1.975760771428565900e-04 1.928644521571428654e-04
3.884500000000000175e-01 1.309702085714286029e-04 1.881378846571428746e-04
3.899699999999999833e-01 1.187193971428574722e-04 1.802096954714285974e-04
3.914799999999999947e-01 9.562777428571341020e-05 1.872929139571428861e-04
3.929900000000000060e-01 9.834933571428567897e-05 1.828722309571428623e-04
3.945000000000000173e-01 9.837243571428435404e-05 1.843713029714285853e-04
3.960099999999999731e-01 8.918959857142756090e-05 1.905912945285714454e-04
3.975199999999999845e-01 6.608351999999901726e-05 1.859866780999999702e-04
3.990299999999999958e-01 8.247144285714137009e-05 1.764804406285714353e-04
4.005400000000000071e-01 9.401595571428544840e-05 1.911732240285714582e-04
4.020500000000000185e-01 6.664231571428651799e-05 1.967470483714285720e-04
4.035599999999999743e-01 6.437832142857062166e-05 1.825447539142857156e-04
4.050699999999999856e-01 4.502689714285758104e-05 1.761542897142857184e-04
4.065900000000000070e-01 5.141057285714366998e-05 2.230394258142857043e-04
4.081000000000000183e-01 5.957387857142712408e-05 1.917049334142857306e-04
4.096099999999999741e-01 6.175534714285650097e-05 2.002605771285714245e-04
4.111199999999999855e-01 4.607535000000029739e-05 1.813793541285714506e-04
4.126299999999999968e-01 2.514356142857114709e-05 1.760806643571428476e-04
4.141400000000000081e-01 2.398126857142824617e-05 1.848873712714285656e-04
4.156500000000000195e-01 8.153490142857251527e-05 1.735859253428571609e-04
4.171599999999999753e-01 3.515180714285643347e-05 1.821931992000000097e-04
4.186699999999999866e-01 -8.861214285716849921e-06 1.763117229857142786e-04
4.201799999999999979e-01 -1.052609857142960908e-05 1.778432277142857258e-04
4.216900000000000093e-01 -2.418572285714317796e-05 1.729046938857143050e-04
4.232000000000000206e-01 -7.071904285713284945e-06 1.848383228571428703e-04
4.247199999999999864e-01 8.233891428569839601e-06 1.690859424142857135e-04
4.262299999999999978e-01 -2.982558857142841453e-05 1.691662933142857011e-04
4.277400000000000091e-01 1.774212142857084954e-05 1.704745072714285788e-04
4.292500000000000204e-01 5.641358142857151147e-05 1.850836852857142727e-04
4.307599999999999763e-01 3.731810999999884639e-05 1.738218276571428553e-04
4.322699999999999876e-01 -1.314035142857184041e-05 1.824313344285714128e-04
4.337799999999999989e-01 4.124099999999913301e-05 1.696034119571428460e-04
4.352900000000000102e-01 3.884233428571308877e-05 1.676179602999999785e-04
4.368000000000000216e-01 2.147931999999996700e-05 1.821865049571428654e-04
4.383099999999999774e-01 3.565676142857212243e-05 1.677789023571428831e-04
4.398199999999999887e-01 -1.270611857142831567e-05 1.651087834857142595e-04
4.413300000000000001e-01 4.335359571428424707e-05 1.755592498142857034e-04
4.428500000000000214e-01 9.250077142857753048e-06 1.658492629428571618e-04
4.443599999999999772e-01 -3.945205714286167664e-06 1.724634987571428506e-04
4.458699999999999886e-01 -9.179544285714761527e-06 1.690149460428571628e-04
4.473799999999999999e-01 -3.596260999999955369e-05 1.732692920571428309e-04
4.488900000000000112e-01 -3.430936571428573178e-05 1.852346794857142990e-04
4.504000000000000226e-01 -3.070485714285678262e-05 1.685183600142856780e-04
4.519099999999999784e-01 -1.773077714285693139e-05 1.692682438714285915e-04
4.534199999999999897e-01 2.473285714270508605e-07 1.755637249714285650e-04
4.549300000000000010e-01 5.428688142857050742e-05 1.700407036571428257e-04
4.564400000000000124e-01 4.032912857141506502e-06 1.750838681428571668e-04
4.579500000000000237e-01 -2.873380428571619373e-05 1.683979299714285398e-04
4.594599999999999795e-01 -3.475430714285785902e-05 1.749606644428571445e-04
4.609699999999999909e-01 -1.713414142856997855e-05 1.903042900857142652e-04
4.624900000000000122e-01 -6.800474428571516691e-05 1.882400808857143050e-04
4.640000000000000235e-01 -6.117568999999932618e-05 1.734596366142857223e-04
4.655099999999999794e-01 -6.178196142857250717e-05 1.767075968857142901e-04
4.670199999999999907e-01 -5.648017714285672678e-05 1.741350021571428579e-04
4.685300000000000020e-01 -8.671699714285820702e-05 1.780153326000000137e-04
4.700400000000000134e-01 -5.930519142857333285e-05 1.711062180142857130e-04
4.715500000000000247e-01 -8.823890571428520528e-05 1.913111987857142875e-04
4.730599999999999805e-01 -7.322198714285656099e-05 1.844895315285714299e-04
4.745699999999999918e-01 -9.024714285716364784e-06 1.648808421000000357e-04
4.760800000000000032e-01 -2.541958571428652177e-05 1.663548311999999828e-04
4.775900000000000145e-01 -6.024043285714406184e-05 1.735090906428571474e-04
4.791000000000000258e-01 -5.528849000000081004e-05 1.688549879571428730e-04
4.806099999999999817e-01 -6.086058428571588955e-05 1.661571997285714384e-04
4.821199999999999930e-01 -7.105929000000102164e-05 1.625139314428571504e-04
4.836400000000000143e-01 -3.621957142857345883e-05 1.631411730999999935e-04
4.851500000000000257e-01 -2.747572142857224319e-05 1.643095592000000144e-04
4.866599999999999815e-01 -6.698675000000056613e-05 1.697066050000000401e-04
4.881699999999999928e-01 -7.223178000000061712e-05 1.810079899285714446e-04
4.896800000000000042e-01 -6.958483142857129833e-05 1.751444462285714162e-04
4.911900000000000155e-01 -5.929283571428447836e-05 1.683744385571428557e-04
4.927000000000000268e-01 -6.068606428571463816e-05 1.712420291000000226e-04
4.942099999999999826e-01 -6.503667714285809405e-05 1.726402107285714474e-04
4.957199999999999940e-01 -9.241761285714367505e-05 1.697594480714285784e-04
4.972300000000000053e-01 -8.343008142857307808e-05 1.677476844714285563e-04
4.987400000000000166e-01 -9.120100857142899046e-05 1.608092339999999982e-04
5.002499999999999725e-01 -1.137186014285725507e-04 1.814975011000000366e-04
5.017599999999999838e-01 -8.889485571428604389e-05 1.800163764000000007e-04
5.032699999999999951e-01 -5.426440428571496636e-05 1.605471042571428558e-04
5.047899999999999610e-01 -8.365053571428697769e-05 1.710968673857143094e-04
5.062999999999999723e-01 -1.163316171428568322e-04 1.650947127428571541e-04
5.078099999999999836e-01 -8.987977142857317251e-05 1.678652872857142671e-04
5.093199999999999950e-01 -7.190735714285919223e-05 1.689361148857142605e-04
5.108300000000000063e-01 -6.671395857142982941e-05 1.701046670000000145e-04
5.123400000000000176e-01 -7.472347857142807421e-05 1.759224020285714448e-04
5.138500000000000290e-01 -8.674478285714162893e-05 1.658300719285714191e-04
5.153600000000000403e-01 -8.204468142857146331e-05 1.618912093857142781e-04
5.168700000000000516e-01 -8.486587857142891412e-05 1.690243242285714134e-04
5.183799999999999519e-01 -6.166735571428504461e-05 1.758133280857142821e-04
5.198899999999999633e-01 -8.254544428571442276e-05 1.686341377285714119e-04
5.213999999999999746e-01 -1.025455557142847306e-04 1.630474355714286018e-04
5.229099999999999859e-01 -8.109248285714492212e-05 1.636041260571428609e-04
5.244199999999999973e-01 -1.228698228571436211e-04 1.638359350285714211e-04
5.259300000000000086e-01 -9.006525142857222939e-05 1.663255601285714184e-04
5.274400000000000199e-01 -1.140248042857141647e-04 1.602718775142857066e-04
5.289500000000000313e-01 -9.728587285714150601e-05 1.764697392000000190e-04
5.304699999999999971e-01 -8.987853428571396057e-05 1.612664828999999867e-04
5.319800000000000084e-01 -1.025565599999998074e-04 1.700214987571428628e-04
5.334900000000000198e-01 -9.421439714285645916e-05 1.778062586000000273e-04
5.350000000000000311e-01 -1.282314500000006406e-04 1.635948415000000047e-04
5.365100000000000424e-01 -1.204850800000012076e-04 1.723437378714285761e-04
5.380200000000000538e-01 -1.111379142857154585e-04 1.897686380285714259e-04
5.395299999999999541e-01 -9.176052999999907722e-05 1.656204542571428908e-04
5.410399999999999654e-01 -1.459087100000001577e-04 1.722734039285714130e-04
5.425499999999999767e-01 -1.249296714285721337e-04 1.831723794285714348e-04
5.440599999999999881e-01 -1.507477657142851216e-04 1.782045011000000124e-04
5.455699999999999994e-01 -1.362976471428577608e-04 1.759760933714285872e-04
5.470800000000000107e-01 -1.347184685714280573e-04 1.667335097571428463e-04
5.485900000000000221e-01 -8.453356571428520256e-05 1.692807284857142760e-04
5.501000000000000334e-01 -9.608075428571356184e-05 1.673195007285714284e-04
5.516100000000000447e-01 -1.418424371428588730e-04 1.681143004142857025e-04
5.531199999999999450e-01 -1.333290685714293069e-04 1.650911365999999970e-04
5.546299999999999564e-01 -9.659387000000067239e-05 1.605817632857142827e-04
5.561399999999999677e-01 -6.970646857142939192e-05 1.729065588285714041e-04
5.576600000000000446e-01 -9.885091142857242946e-05 1.668167316714285733e-04
5.591699999999999449e-01 -8.038952285714365449e-05 1.678296172999999979e-04
5.606799999999999562e-01 -7.740979857142895823e-05 1.635360219571428513e-04
5.621899999999999675e-01 -7.196015142857220515e-05 1.621200426571428458e-04
5.636999999999999789e-01 -9.752026857143046383e-05 1.732419494142857183e-04
5.652099999999999902e-01 -1.247560428571437604e-04 1.796252275571428767e-04
5.667200000000000015e-01 -1.214122585714303082e-04 1.779810089571428504e-04
5.682300000000000129e-01 -1.018051228571416474e-04 1.694269303571428883e-04
5.697400000000000242e-01 -1.090019242857136894e-04 1.587216915999999935e-04
5.712500000000000355e-01 -1.253984828571448466e-04 1.646329795714285889e-04
5.727600000000000469e-01 -1.237185914285714378e-04 1.670310493428571864e-04
5.742699999999999472e-01 -1.050371628571434651e-04 1.738852776714285811e-04
5.757799999999999585e-01 -1.176277314285717392e-04 1.726491583428571162e-04
5.772899999999999698e-01 -1.039824971428566613e-04 1.632298115428571449e-04
5.787999999999999812e-01 -8.109356857143025738e-05 1.698306743000000242e-04
5.803099999999999925e-01 -1.050771485714290822e-04 1.664822574428571217e-04
5.818200000000000038e-01 -1.333491742857137907e-04 1.650712128571428603e-04
5.833300000000000152e-01 -1.340611471428579729e-04 1.665663780428571546e-04
5.848400000000000265e-01 -1.002475100000017476e-04 1.732469674428571357e-04
5.863500000000000378e-01 -1.106917728571423393e-04 1.650867174857142852e-04
5.878600000000000492e-01 -1.523664428571433699e-04 1.821354616714285885e-04
5.893800000000000150e-01 -1.366290628571427315e-04 1.745656289285714197e-04
5.908900000000000263e-01 -1.320316442857145521e-04 1.760432996428571795e-04
5.924000000000000377e-01 -1.167351842857163659e-04 1.629183346857142702e-04
5.939100000000000490e-01 -6.779732285714419203e-05 1.668815227857142855e-04
5.954199999999999493e-01 -1.203250614285711031e-04 1.731401470428571240e-04
5.969299999999999606e-01 -1.324578671428599272e-04 1.613956244571428372e-04
5.984399999999999720e-01 -1.248383328571422122e-04 1.658883238714285583e-04
5.999499999999999833e-01 -1.147497557142857546e-04 1.734201883428571555e-04
6.014599999999999946e-01 -1.289678228571419761e-04 1.674416608714285706e-04
6.029700000000000060e-01 -1.097979742857169020e-04 1.757345823428571585e-04
6.044800000000000173e-01 -9.924512714285661623e-05 1.867645801714285750e-04
6.059900000000000286e-01 -1.482075657142856910e-04 1.657022075285714423e-04
6.075000000000000400e-01 -1.463334200000011777e-04 1.699937044000000093e-04
6.090100000000000513e-01 -1.226658728571416188e-04 1.806302474142857111e-04
6.105199999999999516e-01 -1.032935571428574858e-04 1.698332472571428592e-04
6.120299999999999629e-01 -9.057537999999966676e-05 1.627790948714285515e-04
6.135399999999999743e-01 -1.312866671428563833e-04 1.755963642285714339e-04
6.150499999999999856e-01 -1.159725757142855506e-04 1.737788274714285647e-04
6.165599999999999969e-01 -7.996199571428764879e-05 1.822738892000000030e-04
6.180700000000000083e-01 -1.038499500000002982e-04 1.674199435857143150e-04
6.195800000000000196e-01 -1.368081471428578299e-04 1.664892416999999916e-04
6.210900000000000309e-01 -1.136455328571429180e-04 1.810399760142857213e-04
6.226000000000000423e-01 -1.120719999999991127e-04 1.685345113000000022e-04
6.241100000000000536e-01 -1.006504685714287352e-04 1.729135008857142692e-04
6.256199999999999539e-01 -8.534019285714360484e-05 1.617304893857143106e-04
6.271299999999999653e-01 -8.858514428571420164e-05 1.677091489714285528e-04
6.286399999999999766e-01 -6.706527714285779880e-05 1.790536981999999941e-04
6.301499999999999879e-01 -9.482349571428672714e-05 1.692819733857143106e-04
6.316599999999999993e-01 -9.362633000000072892e-05 1.668163844000000273e-04
6.331799999999999651e-01 -9.425764142856950874e-05 1.732501091000000131e-04
6.346899999999999764e-01 -8.979721285714294371e-05 1.617935752999999951e-04
6.361999999999999877e-01 -7.027994142856922499e-05 1.626650113857142728e-04
6.377099999999999991e-01 -1.149297642857140050e-04 1.628753366142857227e-04
6.392200000000000104e-01 -1.040555085714287909e-04 1.680234203857142769e-04
6.407300000000000217e-01 -9.600905428571548494e-05 1.618433344428571452e-04
6.422400000000000331e-01 -9.009024142857077918e-05 1.727822843142856970e-04
6.437500000000000444e-01 -8.831176428571493170e-05 1.745910569857142796e-04
6.452599999999999447e-01 -7.075939857142702033e-05 1.722138295571428671e-04
6.467699999999999561e-01 -1.178688900000010689e-04 1.746415941428571298e-04
6.482799999999999674e-01 -1.042605371428581139e-04 1.794287113428571264e-04
6.497899999999999787e-01 -8.742037714285606168e-05 1.649539922571428428e-04
6.512999999999999901e-01 -4.303809142857187715e-05 1.645730058857143043e-04
6.528100000000000014e-01 -4.828739571428420990e-05 1.723236679857142919e-04
6.543200000000000127e-01 -7.065348000000162192e-05 1.651248298142857262e-04
6.558300000000000241e-01 -5.304960142857198351e-05 1.708019389428571603e-04
6.573400000000000354e-01 -5.975057285714475904e-05 1.714982343285714566e-04
6.588500000000000467e-01 -5.743697714285796418e-05 1.756363225285714335e-04
6.603599999999999470e-01 -4.609867000000003140e-05 1.691095289857142781e-04
6.618699999999999584e-01 -7.741221428571278733e-05 1.719619273571428616e-04
6.633799999999999697e-01 -6.899810000000094795e-05 1.691593448285714292e-04
6.648899999999999810e-01 -7.586678428571491249e-05 1.737646712428571403e-04
6.663999999999999924e-01 -7.255912428571371366e-05 1.684343682714285913e-04
6.679100000000000037e-01 -1.078793885714309739e-04 1.702752241142857015e-04
6.694200000000000150e-01 -7.234641142857320525e-05 1.661115662714286018e-04
6.709300000000000264e-01 -9.147167714285713198e-05 1.647487883285714369e-04
6.724400000000000377e-01 -8.293783571428624843e-05 1.650079496285713901e-04
6.739500000000000490e-01 -6.898988857142782202e-05 1.656587280142857426e-04
6.754599999999999493e-01 -7.572836857143036505e-05 1.709134910571428329e-04
6.769699999999999607e-01 -1.091799242857160313e-04 1.772237703428571651e-04
6.784799999999999720e-01 -1.009076314285738168e-04 1.654651778571428612e-04
6.799899999999999833e-01 -1.178125814285704267e-04 1.712346423857142642e-04
6.814999999999999947e-01 -1.388505385714309561e-04 1.715309203142857230e-04
6.830100000000000060e-01 -1.156774885714281439e-04 1.696105456714285854e-04
6.845200000000000173e-01 -7.309110714285716305e-05 1.683762691714286107e-04
6.860300000000000287e-01 -6.587164428571365415e-05 1.689552744000000206e-04
6.875400000000000400e-01 -9.543447428571537837e-05 1.671446784571428538e-04
6.890500000000000513e-01 -8.488353714285617492e-05 1.677830834142857218e-04
6.905599999999999516e-01 -8.987475857142807121e-05 1.711387925142857102e-04
6.920699999999999630e-01 -1.115836742857135872e-04 1.667001193285714243e-04
6.935799999999999743e-01 -8.894302571428606616e-05 1.670860345571428655e-04
6.950899999999999856e-01 -1.021005642857134808e-04 1.859584915571428740e-04
6.965999999999999970e-01 -9.928340714285876557e-05 1.887980214285714321e-04
6.981100000000000083e-01 -1.044223557142864606e-04 1.846339092285714128e-04
6.996200000000000196e-01 -9.150003428571366036e-05 1.781750294571428416e-04
7.011300000000000310e-01 -8.834448428571631262e-05 1.756328825714285663e-04
7.026400000000000423e-01 -8.367281571428586645e-05 1.768190413285714133e-04
7.041500000000000536e-01 -9.509247285714287647e-05 1.756416013285714173e-04
7.056599999999999540e-01 -1.085671471428560517e-04 1.695013826285714210e-04
7.071699999999999653e-01 -9.709636428571393277e-05 1.700209647571428282e-04
7.086799999999999766e-01 -1.011537742857143192e-04 1.702268551857143099e-04
7.101899999999999880e-01 -9.768937285714310228e-05 1.832816622285714139e-04
7.116999999999999993e-01 -9.705379714285691177e-05 1.786555981571428793e-04
7.132100000000000106e-01 -6.778489857142908363e-05 1.768536441285714536e-04
7.147200000000000220e-01 -1.034198385714295065e-04 1.708440915142857253e-04
7.162300000000000333e-01 -1.086142314285707116e-04 1.702602954142857388e-04
7.177400000000000446e-01 -9.423735714285626285e-05 1.690723626000000305e-04
7.192499999999999449e-01 -1.459517400000003896e-04 1.706482136857143019e-04
7.207599999999999563e-01 -1.269933157142876076e-04 1.715941455142856904e-04
7.222699999999999676e-01 -1.559410257142859421e-04 1.720625476714285600e-04
7.237799999999999789e-01 -1.357907957142887023e-04 1.773099665285714308e-04
7.252899999999999903e-01 -1.138123757142876850e-04 1.703350245000000119e-04
7.268000000000000016e-01 -1.210277985714289326e-04 1.733210803571428313e-04
7.277200000000000335e-01 -1.218313528571411902e-04 1.548114439999999663e-04
7.315300000000000136e-01 -1.155620157142848699e-04 1.541866583714285863e-04
7.353399999999999936e-01 -1.115452985714300479e-04 1.573241334571428521e-04
7.391499999999999737e-01 -1.136454185714290502e-04 1.614384417428571593e-04
7.429599999999999538e-01 -1.032855185714294342e-04 1.578886055999999879e-04
7.467799999999999994e-01 -1.013932099999991708e-04 1.567019723428571666e-04
7.505899999999999794e-01 -9.429584142857094775e-05 1.605817108142857405e-04
7.543999999999999595e-01 -9.222852428571604987e-05 1.600534986428571286e-04
7.582100000000000506e-01 -9.375863428571439798e-05 1.631468848857142901e-04
7.620200000000000307e-01 -1.056884014285707450e-04 1.695456635857142951e-04
7.658399999999999652e-01 -9.894187428571564230e-05 1.618836041285714230e-04
7.696499999999999453e-01 -1.128931385714288590e-04 1.642620561714285725e-04
7.734600000000000364e-01 -9.660340285714336583e-05 1.670463303000000105e-04
7.772700000000000164e-01 -1.027846571428593176e-04 1.644459193428571470e-04
7.810799999999999965e-01 -1.073500271428564512e-04 1.662934591000000159e-04
7.848899999999999766e-01 -1.169801857142867307e-04 1.651703572857142715e-04
7.887100000000000222e-01 -1.307517828571448551e-04 1.694570598571428703e-04
7.925200000000000022e-01 -1.243800971428572061e-04 1.673630623428571578e-04
7.963299999999999823e-01 -1.124335700000011638e-04 1.664087529714285856e-04
8.001399999999999624e-01 -1.170848299999996303e-04 1.675822910571428740e-04
8.039500000000000535e-01 -1.252493000000003121e-04 1.764211343714285724e-04
8.077600000000000335e-01 -1.293725285714276421e-04 1.751968387428571444e-04
8.115700000000000136e-01 -1.180928942857150949e-04 1.730183788571428851e-04
8.153799999999999937e-01 -1.256957985714300067e-04 1.708596629857142730e-04
8.192000000000000393e-01 -1.439971757142875590e-04 1.731178980428571491e-04
8.230100000000000193e-01 -1.399757471428559664e-04 1.752866821714285596e-04
8.268199999999999994e-01 -1.309180571428573362e-04 1.742044055428571502e-04
8.306299999999999795e-01 -1.329953985714298851e-04 1.756382867714285586e-04
8.344399999999999595e-01 -1.299367385714269012e-04 1.767798995571428686e-04
8.382500000000000506e-01 -1.249845557142871360e-04 1.776174824142857142e-04
