# q	i	err
2.071300000000000086e-01 1.141529119999998504e-03 1.439159903714285773e-04
2.086399999999999921e-01 1.141906002857144466e-03 1.440903878857142820e-04
2.101500000000000035e-01 1.163277765714285702e-03 1.462483978999999765e-04
2.116599999999999870e-01 1.161408651428571083e-03 1.456339703857142671e-04
2.131699999999999984e-01 1.116139128571427960e-03 1.476272765571428561e-04
2.146800000000000097e-01 1.089719805714287667e-03 1.506251140714285881e-04
2.161899999999999933e-01 1.036736228571429269e-03 1.459467182571428507e-04
2.177099999999999869e-01 1.036205391428573043e-03 1.508051958999999745e-04
2.192199999999999982e-01 1.096699835714287077e-03 1.573173990428571327e-04
2.207300000000000095e-01 1.064817187142857221e-03 1.580260132285713902e-04
2.222399999999999931e-01 1.079668788571427765e-03 1.528400365857142829e-04
2.237500000000000044e-01 1.040227159999999266e-03 1.572880600857142657e-04
2.252599999999999880e-01 1.014957234285713585e-03 1.495104524571429022e-04
2.267699999999999994e-01 1.021446671428572536e-03 1.441508638000000143e-04
2.282800000000000107e-01 1.025110358571428492e-03 1.570131883000000050e-04
2.297899999999999943e-01 1.000599150000000504e-03 1.634069784428571724e-04
2.313099999999999878e-01 9.943040285714272331e-04 1.495472267285714201e-04
2.328199999999999992e-01 9.932633557142866738e-04 1.528251215428571739e-04
2.343300000000000105e-01 9.695483928571442577e-04 1.537524311428571482e-04
2.358399999999999941e-01 9.404533628571425021e-04 1.525738385714286093e-04
2.373500000000000054e-01 9.299267100000001719e-04 1.508198166999999803e-04
2.388599999999999890e-01 9.439764885714282310e-04 1.626697560000000121e-04
2.403700000000000003e-01 9.398313657142852657e-04 1.481254645857143094e-04
2.418800000000000117e-01 9.410856757142853401e-04 1.449881499857143068e-04
2.433899999999999952e-01 9.244040071428587680e-04 1.478607926428571770e-04
2.449099999999999888e-01 9.208367071428557368e-04 1.443281233285714402e-04
2.464200000000000002e-01 8.990239442857131955e-04 1.469867324285713977e-04
2.479300000000000115e-01 8.897340100000020093e-04 1.423516883857142690e-04
2.494399999999999951e-01 8.682047442857144647e-04 1.453979663714285889e-04
2.509500000000000064e-01 8.125399242857132137e-04 1.465611997428571504e-04
2.524600000000000177e-01 8.080546971428570046e-04 1.498539407571428442e-04
2.539699999999999736e-01 8.141145142857126541e-04 1.451819347571428425e-04
2.554799999999999849e-01 8.022305214285713497e-04 1.426213604142857392e-04
2.570000000000000062e-01 7.975055385714280168e-04 1.435217386285714161e-04
2.585100000000000176e-01 8.061127885714260361e-04 1.421421714714285499e-04
2.600199999999999734e-01 7.966360199999997921e-04 1.495838587714285698e-04
2.615299999999999847e-01 7.838218971428555313e-04 1.557026520714285584e-04
2.630399999999999960e-01 7.640231514285715725e-04 1.443862042285714285e-04
2.645500000000000074e-01 7.539536257142858550e-04 1.424504935714285942e-04
2.660600000000000187e-01 7.663783614285700832e-04 1.458684874714285455e-04
2.675699999999999745e-01 7.356994057142844656e-04 1.543528700428571654e-04
2.690799999999999859e-01 7.392001357142853743e-04 1.462111648428571242e-04
2.706000000000000072e-01 7.154912157142871015e-04 1.456779820714285817e-04
2.721100000000000185e-01 6.985053828571428881e-04 1.494882057142857506e-04
2.736199999999999743e-01 7.507082514285702340e-04 1.440665740857142822e-04
2.751299999999999857e-01 7.179117871428582773e-04 1.440647532285714290e-04
2.766399999999999970e-01 6.959310742857116984e-04 1.421512827285714047e-04
2.781500000000000083e-01 7.010402428571427041e-04 1.428099256714285953e-04
2.796600000000000197e-01 6.907176757142849616e-04 1.411636885142857089e-04
2.811699999999999755e-01 6.920029642857157765e-04 1.416101006571428799e-04
2.826799999999999868e-01 6.691324271428552824e-04 1.465277786571428614e-04
2.842000000000000082e-01 6.735372485714279664e-04 1.457786781571428539e-04
2.857100000000000195e-01 6.229340285714283273e-04 1.574309687142856965e-04
2.872199999999999753e-01 6.138512700000006575e-04 1.444643271285714554e-04
2.887299999999999867e-01 6.372038157142868387e-04 1.424149233999999866e-04
2.902399999999999980e-01 6.518848099999991841e-04 1.449555560142856898e-04
2.917500000000000093e-01 6.653824557142857046e-04 1.493877335999999859e-04
2.932600000000000207e-01 6.611403014285696612e-04 1.489813528857142908e-04
2.947699999999999765e-01 6.301548899999987862e-04 1.502068875142857282e-04
2.962799999999999878e-01 6.278180928571419368e-04 1.468653473285714325e-04
2.977899999999999991e-01 6.218372399999997756e-04 1.457904745142857186e-04
2.993100000000000205e-01 6.350453428571443569e-04 1.567907631714285540e-04
3.008199999999999763e-01 5.811370600000011861e-04 1.645935818000000101e-04
3.023299999999999876e-01 6.104364014285705142e-04 1.471191575000000199e-04
3.038399999999999990e-01 6.162340785714284525e-04 1.479040850285713951e-04
3.053500000000000103e-01 6.050307500000017729e-04 1.395910979999999868e-04
3.068600000000000216e-01 5.997183571428586421e-04 1.406474688857142828e-04
3.083699999999999775e-01 5.367421628571432358e-04 1.424282114571428376e-04
3.098799999999999888e-01 5.270554242857128065e-04 1.440883826857143146e-04
3.113900000000000001e-01 5.520665628571430920e-04 1.400412188285714299e-04
3.129100000000000215e-01 5.387569842857134169e-04 1.407639948000000195e-04
3.144199999999999773e-01 5.473136842857137139e-04 1.476184334428571492e-04
3.159299999999999886e-01 5.606409128571422521e-04 1.405383490142857086e-04
3.174399999999999999e-01 5.540637257142841691e-04 1.380368393571428630e-04
3.189500000000000113e-01 5.671979585714282584e-04 1.378796029285714211e-04
3.204600000000000226e-01 5.541463228571427571e-04 1.386231414857143026e-04
3.219699999999999784e-01 5.431942557142840477e-04 1.441101008142857398e-04
3.234799999999999898e-01 5.110215485714276074e-04 1.369740933999999942e-04
3.249900000000000011e-01 4.787667814285703869e-04 1.374915497714285521e-04
3.265000000000000124e-01 4.624446785714279493e-04 1.435048272285714232e-04
3.280199999999999783e-01 4.635042985714262626e-04 1.372329428571428549e-04
3.295299999999999896e-01 4.588179471428565303e-04 1.420768760285714201e-04
3.310400000000000009e-01 4.580580942857145552e-04 1.461929454428571265e-04
3.325500000000000123e-01 4.468386485714284629e-04 1.545093676000000213e-04
3.340600000000000236e-01 4.311641899999999394e-04 1.402306460142857167e-04
3.355699999999999794e-01 4.204773071428562800e-04 1.356043667142857261e-04
3.370799999999999907e-01 4.400870928571437167e-04 1.386255614571428444e-04
3.385900000000000021e-01 4.505903900000020269e-04 1.367971309285714225e-04
3.401000000000000134e-01 4.003592228571422793e-04 1.363252855285714286e-04
3.416100000000000247e-01 4.594236299999987115e-04 1.376056099857142913e-04
3.431299999999999906e-01 4.143674699999994895e-04 1.433275325142857105e-04
3.446400000000000019e-01 3.967544057142867952e-04 1.419464444000000070e-04
3.461500000000000132e-01 4.110538699999991626e-04 1.401902330428571178e-04
3.476600000000000246e-01 3.826848128571420536e-04 1.341105851142857192e-04
3.491699999999999804e-01 3.875316442857150434e-04 1.344129637857142815e-04
3.506799999999999917e-01 3.925159400000009248e-04 1.380539572571428438e-04
3.521900000000000031e-01 3.638375199999999208e-04 1.353956085714285893e-04
3.537000000000000144e-01 3.528783914285701581e-04 1.360128547000000090e-04
3.552100000000000257e-01 3.504702628571430855e-04 1.437326166285714582e-04
3.567199999999999815e-01 3.374342471428561020e-04 1.384046432285714382e-04
3.582400000000000029e-01 3.288706714285704442e-04 1.348343436857142911e-04
3.597500000000000142e-01 3.203256928571437761e-04 1.345010251999999968e-04
3.612600000000000255e-01 3.367109371428564737e-04 1.384641491000000138e-04
3.627699999999999814e-01 3.549666671428577383e-04 1.345182883000000046e-04
3.642799999999999927e-01 3.373972800000002588e-04 1.397645608571428859e-04
3.657900000000000040e-01 3.197471542857131658e-04 1.369861578285714123e-04
3.673000000000000154e-01 3.074550185714301363e-04 1.440655383428571332e-04
3.688100000000000267e-01 3.007911614285706660e-04 1.387072928285714346e-04
3.703199999999999825e-01 3.078140057142851149e-04 1.348729664142857200e-04
3.718299999999999939e-01 3.170502628571433140e-04 1.437319549428571540e-04
3.733500000000000152e-01 3.178074942857134623e-04 1.519326041285714093e-04
3.748600000000000265e-01 2.884889214285697766e-04 1.355532239714285698e-04
3.763699999999999823e-01 3.121640871428562193e-04 1.404258448285714510e-04
3.778799999999999937e-01 3.008300871428576319e-04 1.415983956428571485e-04
3.793900000000000050e-01 2.884294814285692505e-04 1.329791571142856948e-04
3.809000000000000163e-01 2.701782671428571933e-04 1.370225928428571254e-04
3.824100000000000277e-01 3.000010457142847234e-04 1.466321087142857305e-04
3.839199999999999835e-01 3.060552914285725274e-04 1.324240490142857311e-04
3.854299999999999948e-01 2.642188399999993915e-04 1.335450847714285611e-04
3.869400000000000062e-01 2.543105314285716090e-04 1.313192086285714440e-04
3.884500000000000175e-01 2.691584085714290495e-04 1.354664551714285638e-04
3.899699999999999833e-01 2.849392042857139999e-04 1.476353494428571291e-04
3.914799999999999947e-01 2.396774100000000584e-04 1.333503276142857321e-04
3.929900000000000060e-01 2.508571514285703129e-04 1.418552033285714307e-04
3.945000000000000173e-01 2.453084757142868816e-04 1.315800128142857219e-04
3.960099999999999731e-01 2.545868342857155494e-04 1.327448010857142720e-04
3.975199999999999845e-01 2.446487814285705389e-04 1.332301224000000171e-04
3.990299999999999958e-01 2.159872728571434321e-04 1.331072852999999991e-04
4.005400000000000071e-01 2.184580200000013444e-04 1.321442252714285733e-04
4.020500000000000185e-01 1.888932357142861251e-04 1.326004921428571178e-04
4.035599999999999743e-01 2.256441300000014557e-04 1.317174824285714287e-04
4.050699999999999856e-01 2.306486585714279060e-04 1.336504581428571436e-04
4.065900000000000070e-01 2.298889457142864014e-04 1.323394447857142628e-04
4.081000000000000183e-01 2.060472914285694287e-04 1.340904475999999909e-04
4.096099999999999741e-01 2.107341871428574363e-04 1.354895836999999857e-04
4.111199999999999855e-01 2.003356100000008410e-04 1.312742182857142828e-04
4.126299999999999968e-01 2.066527942857141452e-04 1.375713844285714291e-04
4.141400000000000081e-01 1.925442428571426314e-04 1.504655914428571634e-04
4.156500000000000195e-01 2.095778828571435277e-04 1.397783598857142901e-04
4.171599999999999753e-01 2.036437071428575773e-04 1.310986672285714227e-04
4.186699999999999866e-01 2.080977628571443669e-04 1.357825394714285837e-04
4.201799999999999979e-01 2.160733071428564257e-04 1.298781868571428422e-04
4.216900000000000093e-01 1.850246214285694601e-04 1.304034974857142903e-04
4.232000000000000206e-01 1.766018514285735313e-04 1.356959651428571488e-04
4.247199999999999864e-01 1.958393242857139839e-04 1.311702318000000178e-04
4.262299999999999978e-01 2.291926728571441036e-04 1.359128625857142778e-04
4.277400000000000091e-01 1.781443042857138749e-04 1.341857374714285598e-04
4.292500000000000204e-01 1.621385328571403953e-04 1.321093189428571425e-04
4.307599999999999763e-01 1.711858385714279764e-04 1.325867915857142888e-04
4.322699999999999876e-01 1.526763571428550032e-04 1.369381201285714198e-04
4.337799999999999989e-01 1.514112614285703380e-04 1.333274913428571403e-04
4.352900000000000102e-01 1.713584399999989007e-04 1.356590106857142729e-04
4.368000000000000216e-01 1.642314314285693902e-04 1.403865263714285886e-04
4.383099999999999774e-01 1.468145457142847087e-04 1.308638527857142750e-04
4.398199999999999887e-01 1.632857985714276732e-04 1.397775383857142930e-04
4.413300000000000001e-01 1.427782885714301054e-04 1.367910384857142750e-04
4.428500000000000214e-01 1.237358657142873734e-04 1.429373735999999936e-04
4.443599999999999772e-01 1.334116771428568693e-04 1.407732838571428848e-04
4.458699999999999886e-01 1.836437228571435171e-04 1.374475616714285924e-04
4.473799999999999999e-01 1.532893328571418082e-04 1.329794237285714380e-04
4.488900000000000112e-01 1.279067585714265714e-04 1.336491263714285741e-04
4.504000000000000226e-01 1.428767285714278845e-04 1.301328373428571410e-04
4.519099999999999784e-01 1.557726228571447251e-04 1.302478255285714477e-04
4.534199999999999897e-01 1.613983357142869518e-04 1.327301106142857276e-04
4.549300000000000010e-01 1.372944442857144097e-04 1.347254941571428668e-04
4.564400000000000124e-01 1.659210085714283699e-04 1.351507784142856985e-04
4.579500000000000237e-01 1.409071614285712867e-04 1.335751669285714237e-04
4.594599999999999795e-01 1.352234899999995763e-04 1.331893515714285738e-04
4.609699999999999909e-01 1.545340071428583074e-04 1.313897712714285715e-04
4.624900000000000122e-01 1.339020185714261146e-04 1.310900081857142797e-04
4.640000000000000235e-01 1.379002842857127728e-04 1.338926847285714348e-04
4.655099999999999794e-01 1.625215614285720059e-04 1.299165074142857401e-04
4.670199999999999907e-01 1.487113642857150573e-04 1.303550116857142940e-04
4.685300000000000020e-01 1.501448585714294239e-04 1.319588097142857192e-04
4.700400000000000134e-01 1.620027742857143595e-04 1.294244702714285691e-04
4.715500000000000247e-01 1.510069628571431889e-04 1.326765057285714353e-04
4.730599999999999805e-01 1.095569685714297450e-04 1.313676899571428690e-04
4.745699999999999918e-01 9.392630142857180849e-05 1.366468970142857185e-04
4.760800000000000032e-01 1.209652771428559919e-04 1.303491766000000130e-04
4.775900000000000145e-01 1.024804585714278682e-04 1.301705020142857278e-04
4.791000000000000258e-01 1.073701471428562595e-04 1.304553850571428520e-04
4.806099999999999817e-01 1.249561871428560224e-04 1.313307169714285751e-04
4.821199999999999930e-01 1.270774900000004712e-04 1.313732986571428574e-04
4.836400000000000143e-01 1.156088014285721417e-04 1.308299168428571455e-04
4.851500000000000257e-01 1.227836685714286675e-04 1.391968424000000033e-04
4.866599999999999815e-01 1.430147957142845932e-04 1.304974425000000014e-04
4.881699999999999928e-01 1.291875685714298548e-04 1.306541958857142922e-04
4.896800000000000042e-01 1.003466028571428187e-04 1.332298725571428395e-04
4.911900000000000155e-01 1.152018228571404548e-04 1.303792913571428320e-04
4.927000000000000268e-01 1.264073557142843739e-04 1.375272828428571539e-04
4.942099999999999826e-01 1.450507571428556839e-04 1.378207934714285681e-04
4.957199999999999940e-01 1.516444471428571241e-04 1.357990497000000074e-04
4.972300000000000053e-01 1.265631057142858776e-04 1.321052702857142844e-04
4.987400000000000166e-01 1.497512400000000946e-04 1.366725850000000022e-04
5.002499999999999725e-01 1.286515642857138030e-04 1.377857856000000067e-04
5.017599999999999838e-01 1.045570271428575369e-04 1.342704003714285835e-04
5.032699999999999951e-01 1.181736842857144176e-04 1.328095058000000096e-04
5.047899999999999610e-01 1.001403385714272961e-04 1.346201438285714303e-04
5.062999999999999723e-01 9.373108571428553730e-05 1.354540080999999945e-04
5.078099999999999836e-01 1.243667757142866365e-04 1.321535319857143034e-04
5.093199999999999950e-01 1.218037914285723214e-04 1.366118056714285761e-04
5.108300000000000063e-01 1.315199300000017039e-04 1.372993326428571489e-04
5.123400000000000176e-01 1.247614342857135178e-04 1.360528656857142797e-04
5.138500000000000290e-01 8.470602999999920092e-05 1.318720309714285744e-04
5.153600000000000403e-01 1.023372457142852557e-04 1.333389244857142899e-04
5.168700000000000516e-01 1.041420457142865161e-04 1.323167712285714282e-04
5.183799999999999519e-01 9.452785571428675381e-05 1.329861035714285640e-04
5.198899999999999633e-01 9.908696142857129703e-05 1.321992565571428527e-04
5.213999999999999746e-01 1.060772385714296278e-04 1.328110548285714378e-04
5.229099999999999859e-01 1.155335600000016450e-04 1.326888741999999880e-04
5.244199999999999973e-01 9.487477428571258579e-05 1.322231148428571455e-04
5.259300000000000086e-01 1.008949442857143866e-04 1.379980199857142986e-04
5.274400000000000199e-01 9.451535142857138232e-05 1.386888726142857181e-04
5.289500000000000313e-01 9.536513857142707115e-05 1.326816692857142783e-04
5.304699999999999971e-01 1.082877900000014937e-04 1.328452015571428627e-04
5.319800000000000084e-01 1.123957471428558137e-04 1.441597324142857278e-04
5.334900000000000198e-01 1.258345114285715726e-04 1.417002867857143189e-04
5.350000000000000311e-01 1.248272828571430249e-04 1.427675936714285830e-04
5.365100000000000424e-01 1.237872142857129930e-04 1.364470744142857312e-04
5.380200000000000538e-01 1.087110028571436766e-04 1.325469167142857136e-04
5.395299999999999541e-01 8.942917428571380467e-05 1.364480462285714321e-04
5.410399999999999654e-01 9.018335285714179411e-05 1.388392196428571554e-04
5.425499999999999767e-01 1.220447642857154166e-04 1.367350850142857294e-04
5.440599999999999881e-01 1.146197714285730068e-04 1.333747055428571437e-04
5.455699999999999994e-01 7.453614714285926367e-05 1.366855263857142831e-04
5.470800000000000107e-01 7.881744714285669122e-05 1.357530799428571431e-04
5.485900000000000221e-01 9.776312428571353537e-05 1.439744556000000018e-04
5.501000000000000334e-01 1.045221157142844405e-04 1.335707723000000035e-04
5.516100000000000447e-01 8.680553285714094560e-05 1.396528432714285535e-04
5.531199999999999450e-01 9.588318857142791231e-05 1.357003914999999994e-04
5.546299999999999564e-01 8.365584142857160528e-05 1.332136708999999972e-04
5.561399999999999677e-01 9.688273999999899306e-05 1.334822485999999950e-04
5.576600000000000446e-01 9.190605857142744985e-05 1.382566730142857257e-04
5.591699999999999449e-01 8.432290428571288972e-05 1.403667191571428307e-04
5.606799999999999562e-01 7.914906428571426809e-05 1.431030499000000139e-04
5.621899999999999675e-01 7.292102428571406675e-05 1.340748849428571702e-04
5.636999999999999789e-01 8.879313285714316253e-05 1.461169345857142739e-04
5.652099999999999902e-01 1.020238471428563205e-04 1.443007317714285927e-04
5.667200000000000015e-01 1.239917057142854028e-04 1.351730434571428473e-04
5.682300000000000129e-01 9.769421714285702989e-05 1.379443866999999896e-04
5.697400000000000242e-01 8.710647857142969359e-05 1.360403584000000044e-04
5.712500000000000355e-01 7.814435000000006777e-05 1.357884181571428585e-04
5.727600000000000469e-01 7.278187571428357901e-05 1.369545361142857271e-04
5.742699999999999472e-01 8.330867285714197465e-05 1.366623498428571443e-04
5.757799999999999585e-01 7.656187571428551132e-05 1.357911492285714366e-04
5.772899999999999698e-01 7.735178428571369634e-05 1.357880925428571342e-04
5.787999999999999812e-01 8.246413714285763259e-05 1.365351222571428789e-04
5.803099999999999925e-01 7.127387714285634765e-05 1.357678360000000100e-04
5.818200000000000038e-01 8.189873285714201776e-05 1.360740524857142867e-04
5.833300000000000152e-01 1.152798271428562884e-04 1.369554487857142853e-04
5.848400000000000265e-01 9.270870571428673922e-05 1.393586100999999965e-04
5.863500000000000378e-01 9.171417285714172332e-05 1.405769868428571369e-04
5.878600000000000492e-01 1.051196714285699906e-04 1.409946019000000278e-04
5.893800000000000150e-01 9.206268142857089204e-05 1.384591673714285760e-04
5.908900000000000263e-01 8.827527142857140936e-05 1.363791032000000083e-04
5.924000000000000377e-01 8.507806857142841649e-05 1.380061944571428587e-04
5.939100000000000490e-01 7.502111857142840430e-05 1.365655183428571393e-04
5.954199999999999493e-01 1.004175171428560963e-04 1.369674451571428558e-04
5.969299999999999606e-01 9.097929714285765289e-05 1.395922050428571382e-04
5.984399999999999720e-01 8.351311999999911208e-05 1.406576965857142731e-04
5.999499999999999833e-01 9.095929714285529155e-05 1.394642420857143000e-04
6.014599999999999946e-01 8.300761285714278767e-05 1.441437673857142777e-04
6.029700000000000060e-01 7.462239857142754899e-05 1.442392286428571693e-04
6.044800000000000173e-01 8.685572142857060402e-05 1.393161375000000256e-04
6.059900000000000286e-01 8.777415285714214928e-05 1.396079920000000275e-04
6.075000000000000400e-01 8.349054571428403903e-05 1.387831876000000038e-04
6.090100000000000513e-01 7.633121571428505569e-05 1.406621018428571483e-04
6.105199999999999516e-01 8.279686428571454173e-05 1.441058939571428796e-04
6.120299999999999629e-01 9.636225000000113894e-05 1.395916000428571433e-04
6.135399999999999743e-01 8.228875714285848267e-05 1.412668871571428589e-04
6.150499999999999856e-01 7.571095142857328739e-05 1.412162556285714225e-04
6.165599999999999969e-01 9.610235285714299562e-05 1.396323929571428662e-04
6.180700000000000083e-01 9.965880142857201152e-05 1.434366075285714093e-04
6.195800000000000196e-01 9.939727999999811942e-05 1.435234188285714624e-04
6.210900000000000309e-01 8.928557999999938647e-05 1.521821357285714222e-04
6.226000000000000423e-01 8.589009857142908776e-05 1.547532832285714152e-04
6.241100000000000536e-01 7.939532428571445977e-05 1.441751497714285706e-04
6.256199999999999539e-01 7.362079857142593553e-05 1.439667421285714427e-04
6.271299999999999653e-01 7.785048142857049303e-05 1.471234501285714139e-04
6.286399999999999766e-01 7.110635857142841537e-05 1.414072215571428542e-04
6.301499999999999879e-01 9.037291285714255942e-05 1.415166604999999679e-04
6.316599999999999993e-01 8.450015285714188213e-05 1.446578220857142754e-04
6.331799999999999651e-01 7.552926428571191456e-05 1.437238748142857423e-04
6.346899999999999764e-01 9.145020714285794752e-05 1.446001061428571087e-04
6.361999999999999877e-01 9.889697714285469070e-05 1.442115726142857051e-04
6.377099999999999991e-01 8.330987428571490834e-05 1.434755846000000049e-04
6.392200000000000104e-01 8.361956142857131702e-05 1.452797200714285662e-04
6.407300000000000217e-01 9.406533857142747367e-05 1.435977469714285598e-04
6.422400000000000331e-01 1.262237199999991432e-04 1.435306943571428853e-04
6.437500000000000444e-01 1.082576042857135129e-04 1.434777709428571425e-04
6.452599999999999447e-01 1.049812128571412588e-04 1.484242832571428395e-04
6.467699999999999561e-01 1.148850642857140222e-04 1.433119591285714027e-04
6.482799999999999674e-01 1.121719028571444010e-04 1.457300240857143010e-04
6.497899999999999787e-01 9.874598714285636608e-05 1.471427943714285623e-04
6.512999999999999901e-01 9.948192285714353288e-05 1.488191962428571282e-04
6.528100000000000014e-01 7.947532571428505904e-05 1.465304107142857096e-04
6.543200000000000127e-01 1.185783914285713612e-04 1.443283780142857174e-04
6.558300000000000241e-01 1.183542728571428305e-04 1.476213081714285765e-04
6.573400000000000354e-01 1.016097328571435778e-04 1.471239639999999773e-04
6.588500000000000467e-01 1.094827071428556848e-04 1.458686397857142955e-04
6.603599999999999470e-01 8.383085999999863921e-05 1.457005851428571730e-04
6.618699999999999584e-01 7.848608285714266293e-05 1.458336195285714267e-04
6.633799999999999697e-01 1.011037542857132459e-04 1.463186496714285697e-04
6.648899999999999810e-01 1.027060285714272630e-04 1.458374902428571397e-04
6.663999999999999924e-01 8.255654428571365428e-05 1.463240305000000174e-04
6.679100000000000037e-01 1.012619542857138096e-04 1.462313693428571369e-04
6.694200000000000150e-01 8.345219999999848248e-05 1.496641424000000038e-04
6.709300000000000264e-01 9.256331000000030758e-05 1.538554745714285652e-04
6.724400000000000377e-01 9.928789857142790432e-05 1.494466330857142694e-04
6.739500000000000490e-01 9.770890285714234076e-05 1.476619836857142860e-04
6.754599999999999493e-01 8.431913428571448268e-05 1.512765509285713924e-04
6.769699999999999607e-01 1.015307414285713551e-04 1.511827183571428442e-04
6.784799999999999720e-01 1.059556714285709970e-04 1.484233852285714392e-04
6.799899999999999833e-01 8.845077000000032001e-05 1.580833587000000386e-04
6.814999999999999947e-01 7.723995285714226630e-05 1.509013184428571503e-04
6.830100000000000060e-01 7.675479142857002241e-05 1.499675915285714146e-04
6.845200000000000173e-01 9.362410285714212535e-05 1.492113827142857506e-04
6.860300000000000287e-01 1.026895542857156389e-04 1.490729650428571345e-04
6.875400000000000400e-01 7.831856428571444604e-05 1.505630763857142567e-04
6.890500000000000513e-01 7.139618428571540968e-05 1.501209316428571319e-04
6.905599999999999516e-01 8.016797714285703216e-05 1.506185345714285595e-04
6.920699999999999630e-01 1.062189842857143811e-04 1.507294912428571560e-04
6.935799999999999743e-01 1.217420928571426574e-04 1.517378152428571771e-04
6.950899999999999856e-01 1.006046585714268044e-04 1.516167451714285565e-04
6.965999999999999970e-01 9.322685714285633071e-05 1.512016731857142901e-04
6.981100000000000083e-01 9.030429285714448113e-05 1.541237402428571792e-04
6.996200000000000196e-01 1.033704199999992785e-04 1.544162442428571337e-04
7.011300000000000310e-01 8.535537428571456206e-05 1.539008794285714424e-04
7.026400000000000423e-01 5.617315000000013149e-05 1.656352208999999748e-04
7.041500000000000536e-01 7.538654428571502227e-05 1.549956612857142867e-04
7.056599999999999540e-01 7.338318857142705370e-05 1.561104240142857267e-04
7.071699999999999653e-01 8.454443714285816221e-05 1.548063743142857115e-04
7.086799999999999766e-01 8.585393142856999370e-05 1.555874161857142819e-04
7.101899999999999880e-01 9.075473428571398447e-05 1.533361510571428518e-04
7.116999999999999993e-01 8.201616714285776366e-05 1.555936542999999896e-04
7.132100000000000106e-01 8.335282714285457289e-05 1.534450211857143077e-04
7.147200000000000220e-01 1.007579385714282031e-04 1.535286460285714292e-04
7.162300000000000333e-01 7.678559571428572540e-05 1.543916266142856934e-04
7.177400000000000446e-01 7.623980428571283153e-05 1.548402388857142713e-04
7.192499999999999449e-01 9.293453857142980530e-05 1.582626793714285766e-04
7.207599999999999563e-01 9.240010857142724905e-05 1.551819549714285719e-04
7.222699999999999676e-01 7.081549571428731886e-05 1.553507732999999977e-04
7.237799999999999789e-01 8.404357000000054964e-05 1.555659879428571396e-04
7.252899999999999903e-01 1.013220514285695497e-04 1.567872310571428486e-04
7.268000000000000016e-01 8.968230714285573121e-05 1.574243408571428607e-04
7.277200000000000335e-01 6.006136142857265107e-05 1.391029423471428612e-04
7.315300000000000136e-01 6.288993142857123475e-05 1.372293621742857030e-04
7.353399999999999936e-01 6.399094428571262707e-05 1.408099956157142887e-04
7.391499999999999737e-01 6.465818142857149688e-05 1.385270750914285691e-04
7.429599999999999538e-01 7.580934999999973183e-05 1.392336341985714256e-04
7.467799999999999994e-01 8.644800285714236189e-05 1.403917991285714127e-04
7.505899999999999794e-01 6.943545428571509955e-05 1.411686455957142860e-04
7.543999999999999595e-01 6.227849857142865131e-05 1.422301591000000188e-04
7.582100000000000506e-01 7.149729285714240962e-05 1.433331999314285817e-04
7.620200000000000307e-01 6.877418285714206902e-05 1.457744643585714148e-04
7.658399999999999652e-01 6.774809999999931837e-05 1.451559203714285673e-04
7.696499999999999453e-01 7.278439000000107057e-05 1.462987010671428704e-04
7.734600000000000364e-01 6.064945714285612319e-05 1.476755020857142841e-04
7.772700000000000164e-01 6.351503857142733352e-05 1.502832852671428317e-04
7.810799999999999965e-01 6.942969571428544572e-05 1.501818548142857255e-04
7.848899999999999766e-01 5.711255285714291705e-05 1.534160043142857141e-04
7.887100000000000222e-01 5.533728857142788433e-05 1.547131225714285733e-04
7.925200000000000022e-01 5.639587857142902577e-05 1.560764218285714232e-04
7.963299999999999823e-01 6.497378714285678453e-05 1.553573346857142659e-04
8.001399999999999624e-01 7.566290714285677139e-05 1.580864862714285773e-04
8.039500000000000535e-01 7.704645428571598603e-05 1.578496266571428701e-04
8.077600000000000335e-01 7.737298142857057764e-05 1.589112450142856855e-04
8.115700000000000136e-01 7.462536142857077216e-05 1.600239746857142961e-04
8.153799999999999937e-01 8.308809714285520333e-05 1.636492652142857319e-04
8.192000000000000393e-01 7.270853714285652951e-05 1.648421636285713908e-04
8.230100000000000193e-01 7.099228142857040341e-05 1.639819151428571385e-04
8.268199999999999994e-01 7.476997857142842689e-05 1.654266935142856970e-04
8.306299999999999795e-01 8.802964428571406102e-05 1.679119767714286045e-04
8.344399999999999595e-01 9.334088428571523364e-05 1.683653217428571474e-04
8.382500000000000506e-01 8.843150999999928438e-05 1.707916718714285809e-04
8.420600000000000307e-01 9.682408571428651888e-05 1.734401636857143083e-04
8.458700000000000108e-01 6.956741428571309581e-05 1.725009153285713933e-04
8.496799999999999908e-01 8.403669285714387050e-05 1.752536034714285605e-04
8.534899999999999709e-01 1.031274285714303690e-04 1.780210447285714007e-04
8.573100000000000165e-01 9.542500571428518040e-05 1.789316543714285831e-04
8.611199999999999966e-01 8.252109857142858520e-05 1.815242572428571617e-04
8.649299999999999766e-01 9.137391285714091896e-05 1.833351862999999958e-04
8.687399999999999567e-01 7.688121285714225625e-05 1.838788779857143002e-04
8.725500000000000478e-01 8.139267571428606145e-05 1.844950666285714359e-04
8.763600000000000279e-01 7.985753142857062825e-05 1.875872428142857050e-04
8.801700000000000079e-01 8.767964857143047401e-05 1.874553853142857135e-04
8.839799999999999880e-01 7.576597428571416222e-05 1.886595558571428231e-04
8.877899999999999681e-01 7.731312285714325141e-05 1.907872078571428624e-04
