# q	i	err
2.071300000000000086e-01 3.927220471428581649e-04 1.412228733571428555e-04
2.086399999999999921e-01 4.827288371428572361e-04 1.352417817142857249e-04
2.101500000000000035e-01 4.685035471428562466e-04 1.280116981285714503e-04
2.116599999999999870e-01 4.473044642857142432e-04 1.361001848857142972e-04
2.131699999999999984e-01 4.854131999999996032e-04 1.431133767714285875e-04
2.146800000000000097e-01 4.790998057142858459e-04 1.274815682142857172e-04
2.161899999999999933e-01 4.639677142857146397e-04 1.306459854714285616e-04
2.177099999999999869e-01 4.873681899999996879e-04 1.196444210142857256e-04
2.192199999999999982e-01 4.912994571428579106e-04 1.207100414285714173e-04
2.207300000000000095e-01 4.687951528571442463e-04 1.212050201857142951e-04
2.222399999999999931e-01 4.905729314285722830e-04 1.188479143000000041e-04
2.237500000000000044e-01 5.151237899999985045e-04 1.271122150571428824e-04
2.252599999999999880e-01 4.870394899999991637e-04 1.260327798571428545e-04
2.267699999999999994e-01 5.123640300000004925e-04 1.309053835285714311e-04
2.282800000000000107e-01 5.463732214285711795e-04 1.353972468285714349e-04
2.297899999999999943e-01 5.251607400000013730e-04 1.260320374714285637e-04
2.313099999999999878e-01 5.091575514285708731e-04 1.365481292999999954e-04
2.328199999999999992e-01 5.190134385714280070e-04 1.332512232285714261e-04
2.343300000000000105e-01 5.318637214285702438e-04 1.497496669000000053e-04
2.358399999999999941e-01 5.624769271428564253e-04 1.600391991142857185e-04
2.373500000000000054e-01 6.014298457142848485e-04 1.540393288142857429e-04
2.388599999999999890e-01 5.865100214285706628e-04 1.541594372285714218e-04
2.403700000000000003e-01 5.893301257142851161e-04 1.355806948428571338e-04
2.418800000000000117e-01 5.895700528571432312e-04 1.291724533428571396e-04
2.433899999999999952e-01 6.075015228571429811e-04 1.241513197142856968e-04
2.449099999999999888e-01 5.969299442857142410e-04 1.397686628428571477e-04
2.464200000000000002e-01 6.119395928571429730e-04 1.520408357857142793e-04
2.479300000000000115e-01 6.366021985714282903e-04 1.401296113571428475e-04
2.494399999999999951e-01 6.395953485714296052e-04 1.340025019571428522e-04
2.509500000000000064e-01 6.353344942857132565e-04 1.291469640571428587e-04
2.524600000000000177e-01 6.766302600000005923e-04 1.265889543714285802e-04
2.539699999999999736e-01 6.932805828571427615e-04 1.272748363285714206e-04
2.554799999999999849e-01 7.343663799999994258e-04 1.514933613142857224e-04
2.570000000000000062e-01 7.333418757142860095e-04 1.465696531428571398e-04
2.585100000000000176e-01 7.730075642857147603e-04 1.596151126714285520e-04
2.600199999999999734e-01 8.084702885714302499e-04 1.494726973428571460e-04
2.615299999999999847e-01 8.214171642857134642e-04 1.388525149999999934e-04
2.630399999999999960e-01 8.503947400000002720e-04 1.350251349285714242e-04
2.645500000000000074e-01 9.096415800000009219e-04 1.661061410857142767e-04
2.660600000000000187e-01 9.690986657142839885e-04 1.593097259428571260e-04
2.675699999999999745e-01 9.994038428571406889e-04 1.810115217000000324e-04
2.690799999999999859e-01 1.045777252857142898e-03 1.756780936714285723e-04
2.706000000000000072e-01 1.127716284285713204e-03 1.913500093714285625e-04
2.721100000000000185e-01 1.227580475714284839e-03 1.794087989857143012e-04
2.736199999999999743e-01 1.308076078571428691e-03 1.784448010714285797e-04
2.751299999999999857e-01 1.431563541428573479e-03 1.921527992000000016e-04
2.766399999999999970e-01 1.509250765714285772e-03 1.947251802571428744e-04
2.781500000000000083e-01 1.650259859999999440e-03 2.238781202857142506e-04
2.796600000000000197e-01 1.801447634285714954e-03 2.168449121142856841e-04
2.811699999999999755e-01 1.980325048571428791e-03 2.422439996142857193e-04
2.826799999999999868e-01 2.138270418571427793e-03 2.377726194428571153e-04
2.842000000000000082e-01 2.274181647142856783e-03 2.471061110999999972e-04
2.857100000000000195e-01 2.423378814285712547e-03 2.734260561714285729e-04
2.872199999999999753e-01 2.498318939999999520e-03 2.597326158571428294e-04
2.887299999999999867e-01 2.523874918571428726e-03 2.724349111000000248e-04
2.902399999999999980e-01 2.574578344285715498e-03 3.040139085999999844e-04
2.917500000000000093e-01 2.582114669999998995e-03 3.040933741428571212e-04
2.932600000000000207e-01 2.522120054285714470e-03 2.804748187714285442e-04
2.947699999999999765e-01 2.451092168571428719e-03 2.687432383714285513e-04
2.962799999999999878e-01 2.305938130000000780e-03 2.466513671857142550e-04
2.977899999999999991e-01 2.184034824285713099e-03 2.443610621142857341e-04
2.993100000000000205e-01 2.056482229999999183e-03 2.467254041857142965e-04
3.008199999999999763e-01 1.891739552857141932e-03 2.166601761571428845e-04
3.023299999999999876e-01 1.718760745714285193e-03 2.007065006285714342e-04
3.038399999999999990e-01 1.567273270000000109e-03 1.959439529714285667e-04
3.053500000000000103e-01 1.453069075714286378e-03 2.024441608285714096e-04
3.068600000000000216e-01 1.357965224285712872e-03 1.636367971428571381e-04
3.083699999999999775e-01 1.280739402857142316e-03 1.688227400142857206e-04
3.098799999999999888e-01 1.234368317142855607e-03 1.419120709714285556e-04
3.113900000000000001e-01 1.178578905714286777e-03 1.571755773714285658e-04
3.129100000000000215e-01 1.127906774285714021e-03 1.730996178428571342e-04
3.144199999999999773e-01 1.033045700000001120e-03 1.655391546285714236e-04
3.159299999999999886e-01 9.643787899999987966e-04 1.780734273857142492e-04
3.174399999999999999e-01 9.065761057142860410e-04 1.649860266000000031e-04
3.189500000000000113e-01 8.683642885714278710e-04 1.710423233714285587e-04
3.204600000000000226e-01 8.427536657142862273e-04 1.725753464714285671e-04
3.219699999999999784e-01 7.944228628571423220e-04 1.460117335999999830e-04
3.234799999999999898e-01 7.456072328571430917e-04 1.287007834285714303e-04
3.249900000000000011e-01 7.240755342857141093e-04 1.328018234857142885e-04
3.265000000000000124e-01 7.093171271428567884e-04 1.502102381714285836e-04
3.280199999999999783e-01 6.641016771428559506e-04 1.505828974714285701e-04
3.295299999999999896e-01 6.742905099999996123e-04 1.476776335857142781e-04
3.310400000000000009e-01 6.591780557142865472e-04 1.424265640000000179e-04
3.325500000000000123e-01 6.450547271428563921e-04 1.336070274999999951e-04
3.340600000000000236e-01 6.252631414285701695e-04 1.407813342714286041e-04
3.355699999999999794e-01 5.769995599999996286e-04 1.479854849857142949e-04
3.370799999999999907e-01 5.612009742857135015e-04 1.362245176428571560e-04
3.385900000000000021e-01 5.555622442857141661e-04 1.329206511142857192e-04
3.401000000000000134e-01 5.283712999999987201e-04 1.227108214571428634e-04
3.416100000000000247e-01 5.209575542857127666e-04 1.269841403714285541e-04
3.431299999999999906e-01 5.182136957142858841e-04 1.264976646857142570e-04
3.446400000000000019e-01 5.156705885714280057e-04 1.325228148285714400e-04
3.461500000000000132e-01 5.290524914285703794e-04 1.207248014428571523e-04
3.476600000000000246e-01 5.236427114285710548e-04 1.250675531428571479e-04
3.491699999999999804e-01 4.941964842857130089e-04 1.199231837285714297e-04
3.506799999999999917e-01 4.801727828571421860e-04 1.290136970714285804e-04
3.521900000000000031e-01 4.660458499999994776e-04 1.323304774285714240e-04
3.537000000000000144e-01 4.324508814285713747e-04 1.236116787285714534e-04
3.552100000000000257e-01 4.383314314285709570e-04 1.296653150142857065e-04
3.567199999999999815e-01 4.270633714285717512e-04 1.343710803857142981e-04
3.582400000000000029e-01 4.023028028571424739e-04 1.513209225142857271e-04
3.597500000000000142e-01 4.071291614285703245e-04 1.211754204142857051e-04
3.612600000000000255e-01 4.095898214285705334e-04 1.293150478714286003e-04
3.627699999999999814e-01 3.970032899999988889e-04 1.436586758714285793e-04
3.642799999999999927e-01 4.052475657142851138e-04 1.248866786714285682e-04
3.657900000000000040e-01 3.713495714285719798e-04 1.232392851428571379e-04
3.673000000000000154e-01 3.426830171428564011e-04 1.246514986857142878e-04
3.688100000000000267e-01 3.794955171428573298e-04 1.189445083857142957e-04
3.703199999999999825e-01 3.923538500000006853e-04 1.184240911142857159e-04
3.718299999999999939e-01 3.522799742857132431e-04 1.179622625714285685e-04
3.733500000000000152e-01 3.622671771428554442e-04 1.186727372857142700e-04
3.748600000000000265e-01 3.187077185714291892e-04 1.254270807857143036e-04
3.763699999999999823e-01 3.189308714285716477e-04 1.168113438714285686e-04
3.778799999999999937e-01 3.342055228571419304e-04 1.323750770428571528e-04
3.793900000000000050e-01 3.604427285714286540e-04 1.163563228428571387e-04
3.809000000000000163e-01 3.390335285714286828e-04 1.162783095714285642e-04
3.824100000000000277e-01 3.146771842857140448e-04 1.203608505428571527e-04
3.839199999999999835e-01 3.516211614285719394e-04 1.241290295142857131e-04
3.854299999999999948e-01 3.529344414285709485e-04 1.229414957142857014e-04
3.869400000000000062e-01 3.324192557142856600e-04 1.194113233857142971e-04
3.884500000000000175e-01 3.162127114285705827e-04 1.177536120000000032e-04
3.899699999999999833e-01 3.134261185714280165e-04 1.226134456714285674e-04
3.914799999999999947e-01 3.415655071428570604e-04 1.367794524714285832e-04
3.929900000000000060e-01 3.076903228571425540e-04 1.332794887000000189e-04
3.945000000000000173e-01 2.951669328571421454e-04 1.158722120571428597e-04
3.960099999999999731e-01 2.868172557142853333e-04 1.167344033000000013e-04
3.975199999999999845e-01 2.585321071428560132e-04 1.139951957571428722e-04
3.990299999999999958e-01 2.844632828571430259e-04 1.265981988714285852e-04
4.005400000000000071e-01 2.717672957142866236e-04 1.316079020142857218e-04
4.020500000000000185e-01 2.847725485714287103e-04 1.182093376714285715e-04
4.035599999999999743e-01 2.943987400000005355e-04 1.255436740142857233e-04
4.050699999999999856e-01 2.698652585714272282e-04 1.144992279714285619e-04
4.065900000000000070e-01 2.766258657142858096e-04 1.151753540714285700e-04
4.081000000000000183e-01 2.897325585714279994e-04 1.212348683142857063e-04
4.096099999999999741e-01 2.723411085714277273e-04 1.273823744142857297e-04
4.111199999999999855e-01 2.789007457142850298e-04 1.186409833714285737e-04
4.126299999999999968e-01 2.886425757142849799e-04 1.236491702999999946e-04
4.141400000000000081e-01 2.468952328571421650e-04 1.180289824000000152e-04
4.156500000000000195e-01 2.363061542857134746e-04 1.174251801571428607e-04
4.171599999999999753e-01 2.276791857142864783e-04 1.158618592999999920e-04
4.186699999999999866e-01 2.925521171428576025e-04 1.236689638428571257e-04
4.201799999999999979e-01 2.617018685714271641e-04 1.238686759571428668e-04
4.216900000000000093e-01 2.544339000000004508e-04 1.198330227428571473e-04
4.232000000000000206e-01 2.498605257142850079e-04 1.157646859000000032e-04
4.247199999999999864e-01 2.523248742857131131e-04 1.151657314142856905e-04
4.262299999999999978e-01 2.460751614285707650e-04 1.247049505714285680e-04
4.277400000000000091e-01 2.643383828571438041e-04 1.181560985142857166e-04
4.292500000000000204e-01 2.706397442857138799e-04 1.201580085714285711e-04
4.307599999999999763e-01 2.419790871428578933e-04 1.233284888714285775e-04
4.322699999999999876e-01 2.584031485714289623e-04 1.174784925857142858e-04
4.337799999999999989e-01 2.449613628571417688e-04 1.259174164285714430e-04
4.352900000000000102e-01 2.492153871428581411e-04 1.219736000857142799e-04
4.368000000000000216e-01 2.253262028571421125e-04 1.175618565714285684e-04
4.383099999999999774e-01 2.552968899999995506e-04 1.174558354571428450e-04
4.398199999999999887e-01 2.524393114285719227e-04 1.180497861428571457e-04
4.413300000000000001e-01 2.195880085714268788e-04 1.204101121857142849e-04
4.428500000000000214e-01 2.239817414285712302e-04 1.199954881142857311e-04
4.443599999999999772e-01 2.442911614285724910e-04 1.166093556999999933e-04
4.458699999999999886e-01 2.318669457142848839e-04 1.241634951714285699e-04
4.473799999999999999e-01 2.356560499999998221e-04 1.197158736714285800e-04
4.488900000000000112e-01 2.532035671428577096e-04 1.228797180285714423e-04
4.504000000000000226e-01 2.410137414285719304e-04 1.237116055142857204e-04
4.519099999999999784e-01 2.563995442857147341e-04 1.194359690714285688e-04
4.534199999999999897e-01 2.315883042857127215e-04 1.215036913428571265e-04
4.549300000000000010e-01 2.359944571428574539e-04 1.240166587142857403e-04
4.564400000000000124e-01 2.564356457142863009e-04 1.148245629428571623e-04
4.579500000000000237e-01 2.479082642857136738e-04 1.197973894428571454e-04
4.594599999999999795e-01 2.574359885714272238e-04 1.164396993142857202e-04
4.609699999999999909e-01 2.434218028571427325e-04 1.166444853000000184e-04
4.624900000000000122e-01 2.246368957142864692e-04 1.278779510714285711e-04
4.640000000000000235e-01 2.320150385714287594e-04 1.219671097142857179e-04
4.655099999999999794e-01 2.177294857142870706e-04 1.164594199857142741e-04
4.670199999999999907e-01 2.186544471428579343e-04 1.226237021000000000e-04
4.685300000000000020e-01 2.246217914285704822e-04 1.185707165857142944e-04
4.700400000000000134e-01 2.291811957142856119e-04 1.202291696285714333e-04
4.715500000000000247e-01 2.248211757142849407e-04 1.189650463714285716e-04
4.730599999999999805e-01 2.420011285714282056e-04 1.192860866285714184e-04
4.745699999999999918e-01 2.310473228571417769e-04 1.181838001285714343e-04
4.760800000000000032e-01 2.210907814285696508e-04 1.168517329714285842e-04
4.775900000000000145e-01 2.090340371428570457e-04 1.186534969000000052e-04
4.791000000000000258e-01 2.002065542857146038e-04 1.220388095714285712e-04
4.806099999999999817e-01 2.339083514285727225e-04 1.180795458857142956e-04
4.821199999999999930e-01 2.173622171428584598e-04 1.200638565428571416e-04
4.836400000000000143e-01 2.128195742857129206e-04 1.191641549571428741e-04
4.851500000000000257e-01 2.224746928571433877e-04 1.203206570285714281e-04
4.866599999999999815e-01 2.237929042857142632e-04 1.203578354857142628e-04
4.881699999999999928e-01 2.261034257142850452e-04 1.221250898714285505e-04
4.896800000000000042e-01 2.141774928571429481e-04 1.190926878285714340e-04
4.911900000000000155e-01 2.137874485714284876e-04 1.219556729000000099e-04
4.927000000000000268e-01 2.458204557142848316e-04 1.230578332857142857e-04
4.942099999999999826e-01 2.433836014285714524e-04 1.195167246285714334e-04
4.957199999999999940e-01 2.258722357142870733e-04 1.180648659571428659e-04
4.972300000000000053e-01 2.330165542857136883e-04 1.241002936857142917e-04
4.987400000000000166e-01 2.329673114285714017e-04 1.250416323857142943e-04
5.002499999999999725e-01 2.218035457142856538e-04 1.198772284142857132e-04
5.017599999999999838e-01 2.345326571428567829e-04 1.190395166000000112e-04
5.032699999999999951e-01 2.345281642857131139e-04 1.243356501285714422e-04
5.047899999999999610e-01 2.300256957142865759e-04 1.214210002428571549e-04
5.062999999999999723e-01 2.385903214285721853e-04 1.199456716142857285e-04
5.078099999999999836e-01 2.428856657142851869e-04 1.202901797285714237e-04
5.093199999999999950e-01 2.332257385714295642e-04 1.198750684428571489e-04
5.108300000000000063e-01 2.427357071428567754e-04 1.207864172000000025e-04
5.123400000000000176e-01 2.453702728571415209e-04 1.211833146714285709e-04
5.138500000000000290e-01 2.303508742857137738e-04 1.202045629571428601e-04
5.153600000000000403e-01 2.162038885714290455e-04 1.228688006428571512e-04
5.168700000000000516e-01 2.222786414285717581e-04 1.213684886571428470e-04
5.183799999999999519e-01 2.182695671428593076e-04 1.223979063857142866e-04
5.198899999999999633e-01 2.297811785714280991e-04 1.243855355142857162e-04
5.213999999999999746e-01 2.296254185714275569e-04 1.291832841571428296e-04
5.229099999999999859e-01 2.205452014285699195e-04 1.280184862428571557e-04
5.244199999999999973e-01 2.228786914285724673e-04 1.295843743142857283e-04
5.259300000000000086e-01 2.356959414285725079e-04 1.272966758999999998e-04
5.274400000000000199e-01 2.260733814285700459e-04 1.263261150142857029e-04
5.289500000000000313e-01 2.199494200000008334e-04 1.271738714428571491e-04
5.304699999999999971e-01 2.265348442857137120e-04 1.231970870142857165e-04
5.319800000000000084e-01 2.314615842857139399e-04 1.249579288999999995e-04
5.334900000000000198e-01 2.426951528571398076e-04 1.238395657000000184e-04
5.350000000000000311e-01 2.327256914285716295e-04 1.233209280000000104e-04
5.365100000000000424e-01 2.286590971428563749e-04 1.261097808428571243e-04
5.380200000000000538e-01 2.343493914285692606e-04 1.251889434714285681e-04
5.395299999999999541e-01 2.237783571428562750e-04 1.324405772142856993e-04
5.410399999999999654e-01 2.136051799999999165e-04 1.305063111571428444e-04
5.425499999999999767e-01 2.372484014285715251e-04 1.240399216857142914e-04
5.440599999999999881e-01 2.682960757142844590e-04 1.324250301571428489e-04
5.455699999999999994e-01 2.246779642857141615e-04 1.304218035857142776e-04
5.470800000000000107e-01 2.513194514285705338e-04 1.268490350285714381e-04
5.485900000000000221e-01 2.257523299999987249e-04 1.261302681999999830e-04
5.501000000000000334e-01 2.276145000000007732e-04 1.250076287285714345e-04
5.516100000000000447e-01 2.414968457142840105e-04 1.256693131142857394e-04
5.531199999999999450e-01 2.639875228571442233e-04 1.279471223142857072e-04
5.546299999999999564e-01 2.655215128571403356e-04 1.292109611857142912e-04
5.561399999999999677e-01 2.547291485714291734e-04 1.256819710857143009e-04
5.576600000000000446e-01 2.420768714285705570e-04 1.255292951857142614e-04
5.591699999999999449e-01 2.359934442857122123e-04 1.264814458571428561e-04
5.606799999999999562e-01 2.205828242857147813e-04 1.277416826714285647e-04
5.621899999999999675e-01 2.345212014285714269e-04 1.345945635428571336e-04
5.636999999999999789e-01 2.521419599999997390e-04 1.331675455857142824e-04
5.652099999999999902e-01 2.641440457142857747e-04 1.306058248428571304e-04
5.667200000000000015e-01 2.457438999999989331e-04 1.380706131428571630e-04
5.682300000000000129e-01 2.151066628571427473e-04 1.312570858714285867e-04
5.697400000000000242e-01 2.206067285714267761e-04 1.443350932428571402e-04
5.712500000000000355e-01 2.330425014285711187e-04 1.307487919142856958e-04
5.727600000000000469e-01 2.357736942857150406e-04 1.329018860142856958e-04
5.742699999999999472e-01 2.421272442857146437e-04 1.293075565714285667e-04
5.757799999999999585e-01 2.360260442857121347e-04 1.329440312857143008e-04
5.772899999999999698e-01 2.380937442857136124e-04 1.312760747142857241e-04
5.787999999999999812e-01 2.428913500000003524e-04 1.304973542285714505e-04
5.803099999999999925e-01 2.426923771428582573e-04 1.342917603857143058e-04
5.818200000000000038e-01 2.366699185714260425e-04 1.323162884428571355e-04
5.833300000000000152e-01 2.392687100000003345e-04 1.325047658285714337e-04
5.848400000000000265e-01 2.457629828571439887e-04 1.301651903714285666e-04
5.863500000000000378e-01 2.391544314285698925e-04 1.314546847428571205e-04
5.878600000000000492e-01 2.402258900000004262e-04 1.323734196571428590e-04
5.893800000000000150e-01 2.506827114285714998e-04 1.319129083857142849e-04
5.908900000000000263e-01 2.498973742857146818e-04 1.307746368857142839e-04
5.924000000000000377e-01 2.626579557142850172e-04 1.322880055999999741e-04
5.939100000000000490e-01 2.710494271428561734e-04 1.335565526571428751e-04
5.954199999999999493e-01 2.385300857142855040e-04 1.358598926428571205e-04
5.969299999999999606e-01 2.194012714285721729e-04 1.324698525142857226e-04
5.984399999999999720e-01 2.219744471428568115e-04 1.380036649428571370e-04
5.999499999999999833e-01 2.306671871428569759e-04 1.357052073857142763e-04
6.014599999999999946e-01 2.452647271428561016e-04 1.374183939142857027e-04
6.029700000000000060e-01 2.559979885714283804e-04 1.347247390000000215e-04
6.044800000000000173e-01 2.557316971428554150e-04 1.349465913428571329e-04
6.059900000000000286e-01 2.378547257142865873e-04 1.337674603428571447e-04
6.075000000000000400e-01 2.639469785714276492e-04 1.376580660285714203e-04
6.090100000000000513e-01 2.487041471428559332e-04 1.379319437714285931e-04
6.105199999999999516e-01 2.463055600000014426e-04 1.373270116714285754e-04
6.120299999999999629e-01 2.618499185714292946e-04 1.370252614857142765e-04
6.135399999999999743e-01 2.721486485714273013e-04 1.422874155857142809e-04
6.150499999999999856e-01 2.628882414285705162e-04 1.434911545428571480e-04
6.165599999999999969e-01 2.641974457142852277e-04 1.378110540000000001e-04
6.180700000000000083e-01 2.617741385714285741e-04 1.392754123999999838e-04
6.195800000000000196e-01 2.545815642857129175e-04 1.406638920142856968e-04
6.210900000000000309e-01 2.581367785714295594e-04 1.379842134857142807e-04
6.226000000000000423e-01 2.634443399999996109e-04 1.375761902428571516e-04
6.241100000000000536e-01 2.674706357142852620e-04 1.439215741857142810e-04
6.256199999999999539e-01 2.561793428571432717e-04 1.465621404714285807e-04
6.271299999999999653e-01 2.630819242857140709e-04 1.459190484428571442e-04
6.286399999999999766e-01 2.855336257142840209e-04 1.401837712428571719e-04
6.301499999999999879e-01 2.905609185714286475e-04 1.417873876142857099e-04
6.316599999999999993e-01 3.027882285714281847e-04 1.404263073285714190e-04
6.331799999999999651e-01 3.027586457142856743e-04 1.434442689571428840e-04
6.346899999999999764e-01 2.937922842857133192e-04 1.442719070999999738e-04
6.361999999999999877e-01 2.844897057142847731e-04 1.422676265428571318e-04
6.377099999999999991e-01 2.958280257142876200e-04 1.441894023285714165e-04
6.392200000000000104e-01 3.232826299999986609e-04 1.419116908857142700e-04
6.407300000000000217e-01 3.302774999999989465e-04 1.425811939857142877e-04
6.422400000000000331e-01 3.222118928571420437e-04 1.466942203571428537e-04
6.437500000000000444e-01 3.014515999999991180e-04 1.444481285142857306e-04
6.452599999999999447e-01 2.907385957142846170e-04 1.473440008714285980e-04
6.467699999999999561e-01 2.982477471428554160e-04 1.464891486571428560e-04
6.482799999999999674e-01 3.242498457142837381e-04 1.463635912714285683e-04
6.497899999999999787e-01 3.098499585714288378e-04 1.467108408285714110e-04
6.512999999999999901e-01 3.059107057142874671e-04 1.529776367714285777e-04
6.528100000000000014e-01 2.971346299999996559e-04 1.490952084142857157e-04
6.543200000000000127e-01 2.959092771428575614e-04 1.526207072857143027e-04
6.558300000000000241e-01 2.987377642857145057e-04 1.480041184714285779e-04
6.573400000000000354e-01 2.857941414285723259e-04 1.497903532142857150e-04
6.588500000000000467e-01 3.068372614285702691e-04 1.534994727000000214e-04
6.603599999999999470e-01 3.089875171428552191e-04 1.527601700142857115e-04
6.618699999999999584e-01 3.172272642857139227e-04 1.510224094857143034e-04
6.633799999999999697e-01 2.804319528571420786e-04 1.504521316714285911e-04
6.648899999999999810e-01 2.819308057142852811e-04 1.511944113285714397e-04
6.663999999999999924e-01 3.059488285714288131e-04 1.518581572571428768e-04
6.679100000000000037e-01 3.134706971428567811e-04 1.496356878857142778e-04
6.694200000000000150e-01 3.178917757142866378e-04 1.526599331142857396e-04
6.709300000000000264e-01 2.968808442857143832e-04 1.554288487142857164e-04
6.724400000000000377e-01 2.886409457142857468e-04 1.542651626714285746e-04
6.739500000000000490e-01 2.802849300000016526e-04 1.547660156571428747e-04
6.754599999999999493e-01 2.774222699999999930e-04 1.522811086571428682e-04
6.769699999999999607e-01 2.751886257142858810e-04 1.536754795428571464e-04
6.784799999999999720e-01 2.955626614285713919e-04 1.538520310285714529e-04
6.799899999999999833e-01 2.844538328571427849e-04 1.577761239857142347e-04
6.814999999999999947e-01 2.862233457142851619e-04 1.559529975571428745e-04
6.830100000000000060e-01 2.959916728571421879e-04 1.551535800857142963e-04
6.845200000000000173e-01 3.084511642857155162e-04 1.653340594571428492e-04
6.860300000000000287e-01 2.994136371428542109e-04 1.614796066714285782e-04
6.875400000000000400e-01 3.189994385714274247e-04 1.655275536857142777e-04
6.890500000000000513e-01 3.245314871428564086e-04 1.617194499142857059e-04
6.905599999999999516e-01 3.195760642857151698e-04 1.574088611999999794e-04
6.920699999999999630e-01 3.263232328571431264e-04 1.601309937428571542e-04
6.935799999999999743e-01 3.172146157142851828e-04 1.646353928428571467e-04
6.950899999999999856e-01 3.017054928571450008e-04 1.710888738428571634e-04
6.965999999999999970e-01 3.051420071428579740e-04 1.675056482000000259e-04
6.981100000000000083e-01 2.849620399999987968e-04 1.608807913000000168e-04
6.996200000000000196e-01 2.766333314285712524e-04 1.657459334857142572e-04
7.011300000000000310e-01 2.973834385714299545e-04 1.618777276428571773e-04
7.026400000000000423e-01 2.976319942857146581e-04 1.629188887857142842e-04
7.041500000000000536e-01 2.971897857142850332e-04 1.627116523428571494e-04
7.056599999999999540e-01 2.951397957142851873e-04 1.694194764571428625e-04
7.071699999999999653e-01 3.100296414285720094e-04 1.690209552714285878e-04
7.086799999999999766e-01 3.274980214285719304e-04 1.672236972714285651e-04
7.101899999999999880e-01 3.129086785714287359e-04 1.675547874428571105e-04
7.116999999999999993e-01 2.976965257142841887e-04 1.660508553571428598e-04
7.132100000000000106e-01 2.998086928571430643e-04 1.658731065428571672e-04
7.147200000000000220e-01 3.020813542857159954e-04 1.653240435142856854e-04
7.162300000000000333e-01 3.224830171428559643e-04 1.685771274285714609e-04
7.177400000000000446e-01 3.063804685714283257e-04 1.769764763714285719e-04
7.192499999999999449e-01 2.856779771428574278e-04 1.776407659714285779e-04
7.207599999999999563e-01 3.130316100000005088e-04 1.709765009428571123e-04
7.222699999999999676e-01 3.099760600000011170e-04 1.704527840999999898e-04
7.237799999999999789e-01 3.470913985714277621e-04 1.731334632000000140e-04
7.252899999999999903e-01 3.390427257142862019e-04 1.841072831428571465e-04
7.268000000000000016e-01 3.212047328571435785e-04 1.800754554571428660e-04
7.277200000000000335e-01 3.144982742857154747e-04 1.576797074285714306e-04
7.315300000000000136e-01 3.219996057142854285e-04 1.549382501999999864e-04
7.353399999999999936e-01 3.388306328571440021e-04 1.600081051428571793e-04
7.391499999999999737e-01 3.427459599999995647e-04 1.681894089571428746e-04
7.429599999999999538e-01 3.333748785714282792e-04 1.669890352000000158e-04
7.467799999999999994e-01 3.429788885714280477e-04 1.697914699857142745e-04
7.505899999999999794e-01 3.550563342857135547e-04 1.681137682571428606e-04
7.543999999999999595e-01 3.486577485714270597e-04 1.756945547285714297e-04
7.582100000000000506e-01 3.482170742857145190e-04 1.761021876571428654e-04
7.620200000000000307e-01 3.492709542857154936e-04 1.810236178428571620e-04
7.658399999999999652e-01 3.516853499999984573e-04 1.854242599999999966e-04
7.696499999999999453e-01 3.487564185714273350e-04 1.902060713000000038e-04
7.734600000000000364e-01 3.627996400000001198e-04 1.918394657571428593e-04
7.772700000000000164e-01 3.777402442857133468e-04 1.879368220142857253e-04
7.810799999999999965e-01 3.736867899999990928e-04 1.891379073285714355e-04
7.848899999999999766e-01 3.778004299999985745e-04 1.892807202714285773e-04
7.887100000000000222e-01 3.726161642857139236e-04 1.959511531857143114e-04
7.925200000000000022e-01 3.716382314285716546e-04 1.994495739142857047e-04
7.963299999999999823e-01 3.787851728571433392e-04 1.993437363714285608e-04
8.001399999999999624e-01 3.948068271428568530e-04 1.983851982142857023e-04
8.039500000000000535e-01 3.980959571428567827e-04 2.010136869714285765e-04
8.077600000000000335e-01 3.972402142857149707e-04 2.029817430571428613e-04
8.115700000000000136e-01 3.980309342857139073e-04 2.032666270714285708e-04
8.153799999999999937e-01 4.187565585714278266e-04 2.095842412571428622e-04
8.192000000000000393e-01 4.102330099999984699e-04 2.215057908142857340e-04
8.230100000000000193e-01 4.122533814285706520e-04 2.233226561857142728e-04
8.268199999999999994e-01 4.273562571428566421e-04 2.140757346714285776e-04
8.306299999999999795e-01 4.420763299999978823e-04 2.188819401285714073e-04
8.344399999999999595e-01 4.625417328571433673e-04 2.173774748857142645e-04
8.382500000000000506e-01 4.705758585714286740e-04 2.154376678571428704e-04
8.420600000000000307e-01 4.570174928571417547e-04 2.207001965714285388e-04
8.458700000000000108e-01 4.761739628571423069e-04 2.301234391142857236e-04
8.496799999999999908e-01 4.666571728571433544e-04 2.335144371999999858e-04
8.534899999999999709e-01 4.677894757142848350e-04 2.395023987285714259e-04
8.573100000000000165e-01 4.865387171428533575e-04 2.470739100857143066e-04
8.611199999999999966e-01 4.940342800000003653e-04 2.539748283428571070e-04
8.649299999999999766e-01 5.132105728571445882e-04 2.551830468142856560e-04
8.687399999999999567e-01 5.222671085714272179e-04 2.451014055285714540e-04
8.725500000000000478e-01 5.420657942857139101e-04 2.465794239714285741e-04
8.763600000000000279e-01 5.250939157142889236e-04 2.513028506142857277e-04
8.801700000000000079e-01 5.392319100000011762e-04 2.542484547285714163e-04
8.839799999999999880e-01 5.560826271428549608e-04 2.558931792714285781e-04
8.877899999999999681e-01 5.463358728571434493e-04 2.621741792285714381e-04
